Mean_R,Mean_G,Mean_B,Mean_H,Mean_S,Mean_V,GLCM_Contrast,GLCM_Correlation,GLCM_Energy,GLCM_Homogeneity,Category,Filename
148.22196804850378,47.369283416094774,37.06764120589931,4.002510740389444,192.3833249641987,148.22196804850378,0.7644241024458531,0.1511575777899639,0.5812289693672087,0.7770591898615228,Grade A,Grade A (32).jpg
146.59830045184924,46.7678833745514,36.32884583201621,3.8700979936406403,192.9769426727905,146.59830045184924,0.7453827782187185,0.14969991590175613,0.584309595600787,0.7788301188063301,Grade A,Grade A (33).jpg
146.27860317224196,46.675430930288776,36.30842894066457,3.7792074973502667,192.91985719332826,146.27860317224196,0.7212388451105096,0.14671432822288008,0.5894464347413749,0.7825274188422617,Grade A,Grade A (34).jpg
122.0612836716563,38.94609182493253,37.742394019142765,15.772499455219002,178.43751781014802,122.0612836716563,2.285072747479279,0.17596761989964482,0.36924072033523,0.618385366562304,Grade A,Grade A (35).jpg
145.90149630564736,46.97066795381131,36.09627594400921,3.9235139048750605,193.2207143652768,145.90149630564736,2.217281969158703,0.22287821454622217,0.4072871434275813,0.6441662518677959,Grade A,Grade A (36).jpg
143.8093998580192,44.15308444217922,34.86116824726505,3.403880808926589,194.49123541511184,143.8093998580192,0.37128713429935883,0.13164756840508282,0.7313157359374456,0.8626030841037026,Grade A,Grade A (37).jpg
144.56197354776504,44.68033547401168,35.347117361325886,3.2796950897811414,194.12240071315517,144.56197354776504,0.8050474120796199,0.1482070020691063,0.5674858628596363,0.7682077498290257,Grade A,Grade A (38).jpg
143.0633518700251,43.21355359284702,34.41031512375968,3.2922436666303203,195.07505542834298,143.0633518700251,0.8091798774296898,0.149759626080719,0.5686128211927638,0.7678910093777315,Grade A,Grade A (39).jpg
143.26392625990837,42.94129517853247,34.81868591375173,3.2210748309213875,194.4094793105956,143.26392625990837,0.7829137583426422,0.14068055327609597,0.5700980503174079,0.7699212995052721,Grade A,Grade A (40).jpg
142.7946053182389,42.92383015124766,34.484247310849426,3.2792348433831426,194.93154723986677,142.7946053182389,2.1874781586319973,0.20568262374818638,0.3953933918165277,0.6368438415121201,Grade A,Grade A (41).jpg
142.76948683899369,43.51694468193477,34.13990504429447,3.2171065795936187,195.56560493333092,142.76948683899369,2.175196423668466,0.2077485696545952,0.3925628345679179,0.635969406653032,Grade A,Grade A (42).jpg
143.4162583559498,43.43305222127101,35.082512158248484,3.2713065335786236,193.9734613212874,143.4162583559498,0.7240886885081368,0.14103182798050584,0.5899761981423588,0.7815735934734378,Grade A,Grade A (43).jpg
143.64232325810332,43.72149706493601,35.12890582272943,3.252597805082583,193.97006599336422,143.64232325810332,0.7500964135033992,0.14136666628677316,0.5815625942120602,0.7763578356724028,Grade A,Grade A (44).jpg
142.99710924858644,43.593949420940675,34.255749686380746,3.2822209697652855,195.3905059724015,142.99710924858644,2.2552103618797945,0.20344324256282084,0.39006091033712725,0.6317313885404784,Grade A,Grade A (45).jpg
120.62926534517196,37.48317360143675,36.41294751506403,16.086288793031102,180.5699827120294,120.62926534517196,2.299174566597448,0.17404191929505827,0.3678520200538651,0.616912018540526,Grade A,Grade A (46).jpg
143.0551745465791,43.61508795546743,34.69811355078132,3.330465154354114,194.62356515253498,143.05519273798913,2.232343608767804,0.20322533280549349,0.3909012672997099,0.6331242107301746,Grade A,Grade A (47).jpg
145.94017482981587,46.73187705026831,38.00942412348067,3.32379543773821,190.0208961450215,145.94017482981587,0.396163194663718,0.14403281050806907,0.7225030990769147,0.8578164720009109,Grade A,Grade A (48).jpg
145.22473742084708,45.94321844310469,37.757668827968,3.3191711219808138,190.25776362188603,145.22473742084708,0.7135398040527731,0.16018233662427503,0.6034758360178554,0.7895944659011166,Grade A,Grade A (49).jpg
144.47209755912817,45.93946107671041,37.20096953170861,3.2322710144104225,191.00157170179327,144.47209755912817,2.38116986811902,0.23622204311036946,0.4029019550179947,0.6376601995587547,Grade A,Grade A (50).jpg
145.3649835866492,46.06884119845923,37.919432268837404,3.2721010986508796,189.97267604030284,145.3649835866492,0.4645795316643568,0.1518739780501375,0.6891421097187119,0.8398275527909403,Grade A,Grade A (51).jpg
145.175108126565,45.84989377039229,37.7154753774945,3.3240572122315806,190.30446164352378,145.175108126565,0.7173264677322634,0.16313198261111966,0.5992336684205256,0.7878222687800099,Grade A,Grade A (52).jpg
147.02314911366005,47.431092994596646,38.89627452839132,3.32801213385155,189.13256232818276,147.02314911366005,0.6618111732814844,0.15763909328396505,0.6122265511919193,0.7963127882640687,Grade A,Grade A (53).jpg
146.15996438921826,46.32424753281685,39.079802246509956,3.0142443126929708,188.63209137575058,146.15996438921826,0.4401015133457291,0.15173386407131909,0.6985071481554951,0.8454017802338331,Grade A,Grade A (54).jpg
143.7284587378641,44.423448877427184,37.44660194174757,3.077613015776699,190.2499620752427,143.7284587378641,0.7829992750003317,0.17146476130427332,0.5836397408592946,0.778296766442411,Grade A,Grade A (55).jpg
144.1276494900087,44.63502445683085,37.6036855875327,3.061881469684905,190.11117430705647,144.1276494900087,0.8011385957600657,0.16831277203451048,0.5772276616996826,0.7742264194492584,Grade A,Grade A (56).jpg
118.24421339066751,36.810192495044845,35.50676924110592,14.259801122047906,180.8466590519703,118.24421339066751,2.283062620334095,0.17541681273725218,0.3695821133336237,0.6187605703194343,Grade A,Grade A (57).jpg
143.99369246505285,45.498067962268436,36.775050195097926,3.1171345228624463,191.64221313027997,143.99369246505285,2.221980893249934,0.23284094425400462,0.4156468796046349,0.6494328172409339,Grade A,Grade A (58).jpg
143.00606354191027,46.13455049610798,38.24493034443591,2.8328767580930747,187.69465138810008,143.00606354191027,0.6098390888781544,0.1525030214307271,0.6455384480546188,0.8117910541305938,Grade A,Grade A (59).jpg
140.11146954603197,44.57000066858327,36.708564551714915,3.144430701343852,189.1738149361503,140.11146954603197,0.9912491850880891,0.14688782927473268,0.5333058336175536,0.7416077569309883,Grade A,Grade A (60).jpg
140.70887239661687,44.937100926018786,37.016447698325145,2.9652492227459635,188.926804399425,140.70887239661687,0.8681036808832444,0.14677809872287154,0.5582160552630527,0.7593754990305018,Grade A,Grade A (61).jpg
141.17831180333897,45.242116345527165,37.23421180166781,3.083240027406875,188.82309196343522,141.17831180333897,1.0932866975176905,0.15090650046728046,0.5120519392314342,0.7279538370423443,Grade A,Grade A (62).jpg
142.35934003540297,46.114475134431046,37.67906883537624,3.0974082361978557,188.4868574863899,142.35934003540297,0.8190946123469466,0.14553813623642156,0.5652680396611546,0.7646579826630052,Grade A,Grade A (63).jpg
141.5490658110231,45.39367960159096,37.305140546141246,3.0343594371469633,188.8634981115679,141.5490658110231,0.9809822849304294,0.15277024649680016,0.5319760524450458,0.7423429938906234,Grade A,Grade A (64).jpg
141.4598091162853,45.43473682451067,37.40516823507781,3.1071756899058953,188.58853026225617,141.4598091162853,1.010127898504636,0.14985473400890623,0.5288282793379325,0.7402091572413131,Grade A,Grade A (65).jpg
141.81677999231502,45.5736004143208,37.36515361611841,3.158427585746028,188.80592077785388,141.81677999231502,0.9176878038495498,0.14646034162598187,0.5476382017061567,0.7524044354745176,Grade A,Grade A (66).jpg
145.99508644525133,49.07708451314168,39.863419834105066,3.33198973983144,186.55065125420566,145.99508644525133,0.816682271557433,0.13278879213436073,0.5641571326553978,0.76412126989517,Grade A,Grade A (67).jpg
116.56297003500661,35.98502587809658,35.06028172788637,18.946954089409243,180.91851330753897,116.56297003500661,2.317672538971744,0.17058568164762258,0.3687968953916649,0.6168528804602132,Grade A,Grade A (68).jpg
146.50771932149482,49.87847866419295,40.21266233766234,3.459399019347999,186.0434833024119,146.50771932149482,0.8737122710985106,0.14017190383064868,0.5462708367009604,0.7535233228291066,Grade A,Grade A (69).jpg
129.5291641926583,40.75191226293179,34.467116063008625,2.656875414760225,189.7604694212567,129.5291641926583,0.3997365865347526,0.1982827081807662,0.7620985746518385,0.8774355351910811,Grade A,Grade A (70).jpg
126.43222430299106,38.69482121917497,32.63886798396835,2.468435514640251,191.80837285821798,126.43222430299106,0.70845217491892,0.16890217548614309,0.6099461419424044,0.793444657452711,Grade A,Grade A (71).jpg
127.18931537990731,39.475019672991166,32.78057182827665,2.409600419690478,192.15325697298243,127.18931537990731,2.3378812198555834,0.18537275416873142,0.3783907084417915,0.6220023157514014,Grade A,Grade A (72).jpg
132.06171436563577,42.38855574398154,35.30376405181909,2.675885942061924,189.77368485463032,132.06171436563577,0.5211586105727479,0.163340631838482,0.6810758844480248,0.8342850309321085,Grade A,Grade A (73).jpg
130.73025176268874,41.53975890966986,34.492678062179614,2.6489843763668492,190.67851706702592,130.73025176268874,0.776374469679768,0.15481441357731004,0.5863852944974165,0.7784315457197756,Grade A,Grade A (74).jpg
128.51584423774239,40.65622646136598,33.44782524918107,2.6204915304710354,191.68392103280956,128.51584423774239,2.2561669602683394,0.1884780905700034,0.3803700907398296,0.6263577290547616,Grade A,Grade A (75).jpg
129.21193350831146,40.37503062117236,34.01655293088364,2.6442169728783904,190.8856692913386,129.21193350831146,0.6543135782125566,0.15736443856024815,0.6322706349128064,0.8053194403341486,Grade A,Grade A (76).jpg
129.44325868292853,40.62541618476851,34.40975361861704,2.533294781481092,190.2527424385799,129.44325868292853,0.7217345833979815,0.15635653857248674,0.6094835898624372,0.7919944596334187,Grade A,Grade A (77).jpg
127.66866068461283,39.86720540133984,32.84016371936821,2.4469398821080617,192.71641216700775,127.66866068461283,2.3265437769990487,0.19106905576073493,0.3809238038822722,0.6251829944700986,Grade A,Grade A (78).jpg
117.10381412839108,35.73996105291432,35.13317553048617,24.772159548751006,181.1201651893634,117.10381412839108,0.8974782302754045,0.1651197302582485,0.569155925928745,0.7666228449601705,Grade A,Grade A (79).jpg
134.26142194419063,43.52959162156463,36.39098193575596,2.5552646376607857,188.87358543614255,134.26142194419063,0.6500792025414689,0.16171448354575332,0.6327666105769748,0.8063768627445927,Grade A,Grade A (80).jpg
142.6807596238613,46.57243608580664,38.163862768145755,3.2786879224213927,187.90490008815752,142.6807596238613,0.4337345287973391,0.17966028990641125,0.7426208647241325,0.8667985611771468,Grade A,Grade A (81).jpg
141.3516007705715,45.69153288689111,37.40176130630218,3.2375011466837904,188.72281442069536,141.3516007705715,0.789173369200629,0.17765629518944923,0.6008160082749471,0.7869975225770046,Grade A,Grade A (82).jpg
141.81916005206136,46.20613737603344,37.75578816153691,3.080090190830599,188.33746402449086,141.81916005206136,0.8315129704473007,0.16740015233800495,0.5836452399510387,0.7770347987919912,Grade A,Grade A (83).jpg
143.11767298369327,47.14857866901719,38.36063978257676,3.0990891729102397,187.82091964154546,143.11767298369327,0.8107190959651991,0.17117469943263416,0.5929554549670903,0.7824250405893663,Grade A,Grade A (84).jpg
142.75989218526533,46.863031280941726,38.060563276981185,3.088892148593641,188.18456855770287,142.75989218526533,0.8049482046869477,0.1710268157712744,0.5935555805317845,0.7825416826116642,Grade A,Grade A (85).jpg
143.35337918386062,47.49793672627235,38.624502521779,3.066556625401192,187.45764328289775,143.35337918386062,0.7294920308846694,0.16664823004621207,0.6134954738194064,0.7946629380530005,Grade A,Grade A (86).jpg
142.66409960210498,46.98516603406861,38.265306122448976,2.978510002383703,187.76859746594056,142.66409960210498,0.7958507136508427,0.1714317259716702,0.5965992745538552,0.7838452361524698,Grade A,Grade A (87).jpg
142.70844571659237,47.040971725289445,38.214986880974664,3.077411423643603,187.88618557457661,142.70844571659237,0.8258336197990338,0.17864244014900374,0.584361392201716,0.7777468142090255,Grade A,Grade A (88).jpg
142.94756911344138,47.24175038498203,38.40874092542348,3.0904157805969055,187.62561413800688,142.94756911344138,0.7626446258009209,0.1711820140035587,0.6020158473580192,0.7884423092778539,Grade A,Grade A (89).jpg
115.00172752125857,35.13333780588028,34.34897606628314,23.399896013283463,181.43848850275901,115.00172752125857,0.6915018470887521,0.168251803379783,0.6318018871563374,0.8050347556959013,Grade A,Grade A (90).jpg
143.80017251821536,47.69724888505515,38.75238130196193,3.020592067832694,187.463853763283,143.80017251821536,0.8302821573468516,0.16669301075756812,0.5832352422415458,0.7765806205560541,Grade A,Grade A (91).jpg
145.36579389056732,50.27708962739174,40.21388049681101,3.0695535414568647,186.16498825109096,145.36579389056732,1.4677529341544024,0.16762424284432867,0.42877487031029754,0.6754500047956572,Grade A,Grade A (92).jpg
154.53733881014108,57.047304804552034,45.423150735665466,3.4057439143463184,182.01124541261237,154.53733881014108,1.3527385561341454,0.16141215218828733,0.4459645958126702,0.6873546434490169,Grade A,Grade A (93).jpg
154.6160017491927,57.12686692680301,45.56976587728741,3.3778592572658774,181.85486746501616,154.6160017491927,1.6542897596501343,0.17217009067614267,0.4151897488418361,0.6609696246391711,Grade A,Grade A (94).jpg
155.65879260669576,57.91125676062745,45.983184782059276,3.493942814779869,181.62731883203315,155.65879260669576,1.5016163972108931,0.16822094769383641,0.42781294235372735,0.6727766812407266,Grade A,Grade A (95).jpg
155.38876185352075,57.872822651153406,45.93652902010895,3.430879682561033,181.58243661308762,155.38876185352075,1.4178547136944488,0.1662328899203097,0.4376895381867165,0.6811130466974437,Grade A,Grade A (96).jpg
155.27127686430268,57.82052878708831,45.75770376478904,3.464834480553358,181.78224137060536,155.27127686430268,1.516235931947574,0.16588901698995032,0.4245168081587689,0.6705583520779309,Grade A,Grade A (97).jpg
152.73664748008835,55.35979854092765,43.962435579947794,3.451408874907971,183.60220199451174,152.73664748008835,2.3623627077838822,0.1901891172060134,0.3602090259699739,0.612244572877139,Grade A,Grade A (98).jpg
153.45814955725396,56.16043230867648,44.478132049425945,3.3293323457122654,183.09006430759908,153.45814955725396,1.589177687827739,0.1760532062669825,0.41871040269733384,0.6658314122947553,Grade A,Grade A (99).jpg
155.381918323482,57.86037412681354,45.7565488984417,3.6356965341214402,181.87763635142397,155.381918323482,2.087895538947779,0.1837245586874048,0.3779158948278411,0.6289663807389304,Grade A,Grade A (100).jpg
116.92164229169462,36.44302629813498,35.388367100496446,18.890882865960016,180.57941432980007,116.92164229169462,2.38361397968996,0.17102113646027048,0.36420498157063075,0.6115970023922815,Grade A,Grade A (101).jpg
152.88238660270974,56.48571909450475,44.54797610031137,3.5725321888412016,182.59407557014222,152.88238660270974,1.3484093186598223,0.1616513840534173,0.44182147737614336,0.6854006945536207,Grade A,Grade A (102).jpg
142.0513906828554,45.50903298028072,41.90427968655817,18.69940583828468,182.04884181520708,142.0513906828554,0.4281289364465332,0.11575728626859078,0.6978022746794671,0.8441376303433343,Grade A,Grade A (103).jpg
138.3146040328552,42.412274206602035,39.39118006646807,23.800423604773304,184.78680281714395,138.3146040328552,0.8470201904633016,0.14602224532314817,0.5517168194895773,0.7576332128952293,Grade A,Grade A (104).jpg
138.42351966587853,42.40379338315241,39.63729872460867,29.351863037813022,184.6287731046028,138.42351966587853,0.8604166888226322,0.13970704061915332,0.5485747889926976,0.7557418642073563,Grade A,Grade A (105).jpg
139.95576211377914,43.67895688097082,40.39154832601773,22.64308460280575,183.83983131078406,139.95576211377914,0.7692381566686803,0.13792514448952525,0.5734473497069114,0.7715176891678895,Grade A,Grade A (106).jpg
139.59396088693018,43.38911651287702,39.885157003167606,19.546068034705964,184.4268007161548,139.59396088693018,0.9619994191169883,0.15048320125957848,0.5247050019797799,0.7409789448336365,Grade A,Grade A (107).jpg
141.0547659655107,44.51034506520578,41.05121711716368,21.112563956793633,183.09669750374695,141.0547659655107,0.8460324680538932,0.14119922535705912,0.5533345499573776,0.7587380251607726,Grade A,Grade A (108).jpg
139.91457562989078,44.14293576403818,40.1768337776249,14.450098890704274,184.09476309226932,139.91457562989078,2.881368584527111,0.2128896678041581,0.3532480818840027,0.5969245360009252,Grade A,Grade A (109).jpg
139.45842294523493,43.9894702431135,39.86485091447153,11.64372601985513,184.33402728789937,139.45842294523493,2.93333438899475,0.2107264714991691,0.35202805760624195,0.5945352689491332,Grade A,Grade A (110).jpg
144.3130248892961,46.995181622300265,43.432483330788415,11.204950713425289,179.9406525169237,144.3130248892961,0.4087356176361325,0.09776772100736388,0.6988414410100116,0.8454805753002111,Grade A,Grade A (111).jpg
124.73218986301829,41.29700048622638,40.55812081887229,28.984658719380313,175.0637459550995,124.73232399443354,0.8076143472696103,0.1731575500562361,0.5934062476407564,0.7807742387958213,Grade A,Grade A (112).jpg
119.97601392631773,38.03089901745811,36.61789665734898,14.506017441373885,179.48660094069598,119.97601392631773,2.4951636915195357,0.17318046692068886,0.3568197920916469,0.6069577746517598,Grade A,Grade A (113).jpg
144.75740687412124,47.18940253756374,43.44185455592635,10.427980959802145,180.10243423170093,144.75740687412124,0.7532702144807794,0.12131831768055297,0.5714430844114314,0.7701089363155934,Grade A,Grade A (114).jpg
145.07668659555677,47.33692845981385,44.000543515184454,12.493545757184592,179.403950675997,145.07668659555677,0.664500441638844,0.12149344312833421,0.5982672678397177,0.786654340986388,Grade A,Grade A (115).jpg
146.11732165886107,48.15030883051653,43.84285277947465,9.800923097807642,179.99345007805607,146.11732165886107,0.6352820766357267,0.12032303894633661,0.6088311549664668,0.793592413511038,Grade A,Grade A (116).jpg
146.13688721753564,47.06857065419928,43.75397228715656,13.468357217874445,180.4200291357523,146.13688721753564,0.6893351731125522,0.12494776409310389,0.5892504483788615,0.7817149328927865,Grade A,Grade A (117).jpg
146.51190738512128,47.64472769801854,44.536247605810466,14.432903367967862,179.37100191535163,146.51190738512128,0.6810656811436426,0.12373361941024451,0.59268296258937,0.783532709255988,Grade A,Grade A (118).jpg
146.15831313456616,47.511602284861944,44.29155719782362,14.268217027984473,179.55633337288336,146.15831313456616,0.6694712257252337,0.12738026355862067,0.5981302904002429,0.7870371927679781,Grade A,Grade A (119).jpg
146.19571195762884,48.57209547090378,43.970258708494605,9.531065390099817,179.91670061791268,146.19571195762884,0.6591117782883174,0.11969546033577534,0.5998554929383172,0.7881870309060198,Grade A,Grade A (120).jpg
146.1796319850759,48.189688798439754,43.811888408377854,9.976494530653778,180.18444840159415,146.1796319850759,0.7573489240974678,0.13382310921051324,0.5676660090636066,0.768833116754299,Grade A,Grade A (121).jpg
146.26907277491335,47.994573577888595,44.50945820302595,11.969165750993154,179.17629955202435,146.26907277491335,0.6260986148939967,0.12019593224505322,0.6142236481172118,0.7956913274885924,Grade A,Grade A (122).jpg
137.95381643845067,42.18257855344393,39.92041182354362,25.531421377573896,183.69209809264305,137.95381643845067,0.7368205536188083,0.14580755601817064,0.5712010944848576,0.7736583089782733,Grade A,Grade A (123).jpg
118.32373111372478,37.06539401067583,35.674405138876324,14.901492807382612,179.65589432733194,118.32373111372478,0.35324911284418997,0.13726919320581862,0.7428010277875586,0.8688302805722931,Grade A,Grade A (124).jpg
134.00838972517607,39.8963713575473,38.89977213092114,35.277603231597844,183.8399219721033,134.00838972517607,1.322016159408705,0.18370446349056238,0.46327301532220005,0.6993546925863803,Grade A,Grade A (125).jpg
134.2167555716678,39.98375541629983,39.305919519395104,41.91030089595525,183.51792773663405,134.2167555716678,1.1556830647082703,0.17557461296190569,0.48914353061704036,0.7173153192567813,Grade A,Grade A (126).jpg
151.62488961347734,52.464268731743765,44.936077712111945,3.171370830785952,181.11130357991985,151.62488961347734,0.9783945591020767,0.15151807597781916,0.5069233066977658,0.7321046157871743,Grade A,Grade A (127).jpg
157.99387147016998,58.027476806392635,49.15881695672784,3.465632829958692,177.29652265185888,157.99387147016998,1.3832001146991766,0.17372320520488457,0.4436705157220777,0.6857034714133973,Grade A,Grade A (128).jpg
157.74450688966382,57.48280123235264,47.97862003588719,3.4705962013745473,179.12687476724108,157.74450688966382,1.3742067727306069,0.17025583767434624,0.4449388791391966,0.6864545084462713,Grade A,Grade A (129).jpg
160.85125621320847,60.311992128522235,50.05711910699442,3.882351943271074,177.45383140787487,160.85125621320847,1.2705275638841038,0.17100583738305605,0.4588040368294492,0.6974771588003641,Grade A,Grade A (130).jpg
157.17353718896197,57.1425859380297,47.58210726150926,3.920503084954912,179.38561936402468,157.17353718896197,1.3360553123112666,0.16954289836256264,0.44303493075090933,0.6871177667209717,Grade A,Grade A (131).jpg
155.8454603992273,55.77220659504524,46.71847358253974,3.4593486291388484,180.22714948995153,155.8454603992273,1.1831020453355052,0.17217441569024117,0.4640750127887216,0.7039581992741265,Grade A,Grade A (132).jpg
156.02147926783712,55.97449655312935,46.79734777736272,3.426664855503107,180.0772574455802,156.02147926783712,1.2859771626974619,0.16996458637072406,0.4547697624023233,0.6947596760740486,Grade A,Grade A (133).jpg
158.02496142171577,57.61262315375354,48.28378355462855,3.4575978023096097,178.6414000101745,158.02496142171577,0.831169725162714,0.13958717647793042,0.5288970710034919,0.7490481841843958,Grade A,Grade A (134).jpg
122.91591428260634,38.70236411762573,37.34718445193807,16.78539831030857,179.19177635157186,122.91591428260634,0.3336809108214592,0.11447714917530377,0.745676072469494,0.8710487023138745,Grade A,Grade A (135).jpg
132.9758668092256,39.50487924918962,35.778202060316005,7.1944911155236495,188.6005804185123,132.9758668092256,0.7326096235532279,0.13682865604706376,0.5587548863397488,0.768034317429482,Grade A,Grade A (136).jpg
133.48329829083016,39.74448928377645,35.49387886597938,5.06909590341834,189.40126492132393,133.48329829083016,1.2072436526151122,0.16632787507833255,0.4633447472295695,0.7018319188152834,Grade A,Grade A (137).jpg
142.02530005455537,44.24348745226405,32.028266503000545,3.5649890889252593,198.8012309056192,142.02530005455537,0.9701077323977764,0.15404282208247658,0.51317114738335,0.7353644187841458,Grade A,Grade A (138).jpg
